id,address,city,latitude,longitude,name,zip_code,state
332,6385 Monroe St,Sylvania,41.715443,-83.698148,Jimmy John's,43560,OH
333,1211 Joe Frank Harris Pkwy SE,Cartersville,34.203844,-84.809281,Subway,30120,GA
334,192 Lovvorn Ave,Bowdon,33.538661,-85.251916,Subway,30108,GA
335,1185 Gray Hwy,Macon,32.856549,-83.616455,Dairy Queen,31211,GA
336,3156 Frontage Rd,Gainesville,34.228802,-83.864934,Dairy Queen,30504,GA
337,1224 Watson Blvd,Warner Robins,32.618255,-83.618517,Dairy Queen,31093,GA
338,1637 Liberty Expy SE,Albany,31.499616,-84.115596,Subway,31705,GA
339,1103 N Westover Blvd,Albany,31.620486,-84.220416,Subway,31707,GA
340,119 Atlanta St,Barnesville,33.054774,-84.15625,Dairy Queen,30204,GA
341,1035 Edgefield Rd,North Augusta,33.572772,-81.938715,Dairy Queen,29860,SC
342,1035 Edgefield Rd,North Augusta,33.572772,-81.938715,Dairy Queen,29860,SC
343,2500 Wilde Lake Blvd,Pensacola,30.519652,-87.314643,Hardee's,32526,FL
344,3439 Highway 77,Panama City,30.211082,-85.650126,Hardee's,32405,FL
345,3473 Clairmont Rd NE,Atlanta,33.86021,-84.309952,Dairy Queen,30319,GA
346,2781 Chamblee Tucker Rd,Atlanta,33.880324,-84.275398,Dairy Queen,30341,GA
347,256 N Main St,Jonesboro,33.532392,-84.355959,Dairy Queen,30236,GA
348,410 North Ave NE,Atlanta,33.771188,-84.373631,Dairy Queen,30308,GA
349,498 Busch Dr,Jacksonville,30.429273,-81.653066,Hardee's,32218,FL
350,1500 Mayport Rd,Atlantic Beach,30.335676,-81.415375,Hardee's,32233,FL
351,822 Beal Pkwy NW,Fort Walton Beach,30.44787,-86.638646,Hardee's,32547,FL
352,5425 Cotton St,Graceville,30.968267,-85.510864,Hardee's,32440,FL
353,1098 W International Speedway Blvd,DeLand,29.053904,-81.324411,Hardee's,32720,FL
354,7237 Milford Harrington Hwy,Harrington,38.9237,-75.56722,Hardee's,19952,DE
355,651 W Washington St,Chattahoochee,30.703743,-84.854535,Hardee's,32324,FL
356,401 S Thompson St,Springdale,36.1825,-94.138655,Hardee's,72764,AR
357,4513 Williamson Rd NW,Roanoke,37.313592,-79.952038,Papa John's Pizza,24012,VA
358,631 Hogan Rd,Bangor,44.83564,-68.742387,Burger King,4401,ME
359,1783 Roanoke Rd,Daleville,37.41027,-79.913083,Papa John's Pizza,24083,VA
360,22 S State Ave,Dickinson,46.875699,-102.810832,Pizza Hut,58601,ND
361,758 W Dixie Dr,Asheboro,35.6876,-79.82614,Burger King,27205,NC
362,4505 Kester Mill Rd,Winston-Salem,36.069592,-80.334167,Cook Out,27103,NC
363,1641 S Jefferson Ave,Saint Louis,38.615623,-90.221252,SUBWAY®,63104,MO
364,1051 W Maple Ave,Eunice,30.48697,-92.42648,Krispy Krunchy Chicken,70535,LA
365,1305 Veterans Blvd,Festus,38.21353844,-90.40835567,Hardee's/red Burrito,63028,MO
366,13963 New Halls Ferry Rd,Florissant,38.8067,-90.297975,Arby's,63033,MO
367,1701 Lacey St,Cape Girardeau,37.31071,-89.53989,Lacey's On The Hill Restaurant,63701,MO
368,2724 Colonel Glenn Hwy,Fairborn,39.779771,-84.050756,Dairy Queen,45324,OH
369,260 E Cuyahoga Falls Ave,Akron,41.108993,-81.507567,Dairy Queen,44310,OH
370,235 N Broadway St,New Philadelphia,40.492212,-81.444822,Dairy Queen,44663,OH
371,2163 Southgate Pkwy,Cambridge,40.00481,-81.575932,Dairy Queen,43725,OH
372,2399 David H Mcleod Blvd,Florence,34.18876,-79.82402,Arby's,29501,SC
373,1420 S Irby St,Florence,34.166512,-79.763886,Arby's,29505,SC
374,35 Manchester Rd,Derry,42.900371,-71.33503,Burger King,3038,NH
375,195 Woodstock Ave,Rutland,43.618244,-72.957313,McDonald's,5701,VT
376,1155 N Hill Field Rd,Layton,41.077026,-111.973568,McDonald's,84041,UT
377,41 Jayview Dr,Enosburg Falls,44.913112,-72.796661,McDonald's,5450,VT
378,6096 Highway 49,West Helena,34.549637,-90.65453,Pizza Pro,72390,AR
379,155 Dorset St,South Burlington,44.464893,-73.184211,McDonald's,5403,VT
380,155 Dorset St,South Burlington,44.464893,-73.184211,McDonald's,5403,VT
381,1125 Shelburne Rd,South Burlington,44.437629,-73.210838,McDonald's,5403,VT
382,71 Upper Main St,Essex Junction,44.507366,-73.086501,McDonald's,5452,VT
383,44 S Park Dr,Colchester,44.503345,-73.1809,McDonald's,5446,VT
384,101 Princeton Blvd,Adairsville,34.37653,-84.91442,Hardee's,30103,GA
385,916 W North Temple,Salt Lake City,40.771496,-111.917532,McDonald's,84116,UT
386,909 W Riverdale Rd,Ogden,41.178295,-112.000468,McDonald's,84405,UT
387,211 W 1230 N,Provo,40.250567,-111.662228,McDonald's,84604,UT
388,819 N Sullivan Rd,Veradale,47.664944,-117.197199,McDonald's,99037,WA
389,902 S Main St,Brigham City,41.491076,-112.016097,McDonald's,84302,UT
390,505 W Yelm Ave,Yelm,46.944589,-122.612408,McDonald's,98597,WA
391,505 W Yelm Ave,Yelm,46.944589,-122.612408,McDonald's,98597,WA
392,2740 Laurel Park Rd,Clarksburg,39.21248,-80.37987,Dairy Queen,26301,WV
393,1600 E Chestnut Ave,Yakima,46.603108,-120.481796,McDonald's,98901,WA
394,5910 Summitview Ave,Yakima,46.600036,-120.586846,McDonald's,98908,WA
395,5910 Summitview Ave,Yakima,46.600036,-120.586846,McDonald's,98908,WA
396,814 S 9th Ave,Walla Walla,46.056214,-118.346068,McDonald's,99362,WA
397,1601 Pacific Ave,Woodland,45.910773,-122.746105,McDonald's,98674,WA
398,615 E Grand River Ave,East Lansing,42.73332,-84.47609,Cottage Inn Pizza,48823,MI
399,3476 Whittier Blvd,Los Angeles,34.02649,-118.19894,Little Caesars Pizza,90023,CA
400,1084 S State Rd,Davison,43.017622,-83.517572,Burger King,48423,MI
401,818 N 12th St,Murray,36.6259,-88.3146,Culver's,42071,KY
402,2510 Frederica St,Owensboro,37.750815,-87.111814,Papa John's Pizza,42301,KY
403,6 Orient Way,Rutherford,40.8278,-74.1011,Domino's Pizza,7070,NJ
404,13425 Q St,Omaha,41.205168,-96.123583,Runza,68137,NE
405,1303 Bridge St,Charlevoix,45.308895,-85.258745,Pizza Hut,49720,MI
406,816 Galvin Rd S,Bellevue,41.153051,-95.918252,Runza,68005,NE
407,640 N Park Ave,Fremont,41.435241,-96.497046,Runza,68025,NE
408,814 S 13th St,Norfolk,42.024188,-97.42652,Runza,68701,NE
409,141 S Chestnut St,Wahoo,41.205559,-96.622673,Runza,68066,NE
410,6893 Gratiot Rd,Saginaw,43.4156,-84.04944,Eudici's Pizza,48609,MI
411,538 Livingston St,Norwood,40.9994,-73.9537,Domino's Pizza,7648,NJ
412,141 Us Highway 46,Budd Lake,40.8805,-74.7315,Domino's Pizza,7828,NJ
413,4402 Baldwin Rd,Auburn Hills,42.702887,-83.306602,Sbarro,48326,MI
414,1313 N State St,Belvidere,42.269137,-88.853432,McDonald's,61008,IL
415,681 N 12th St,Breese,38.619582,-89.530023,McDonald's,62230,IL
416,285 N Front St,Braidwood,41.265585,-88.208353,McDonald's,60408,IL
417,100 N Bolingbrook Dr,Bolingbrook,41.698519,-88.068207,McDonald's,60440,IL
418,1180 N Kinzie Ave,Bradley,41.160051,-87.851081,McDonald's,60915,IL
419,575 Main St NW,Bourbonnais,41.159303,-87.886347,McDonald's,60914,IL
420,1224 M 89,Plainwell,42.449917,-85.661605,Pizza Hut,49080,MI
421,6401 Cermak Rd,Berwyn,41.850214,-87.783733,McDonald's,60402,IL
422,7181 Cermak Rd,Berwyn,41.849966,-87.802979,McDonald's,60402,IL
423,240 W Chrysler Dr,Belvidere,42.240066,-88.841255,McDonald's,61008,IL
424,7301 Westfield Plaza Dr,Belleville,38.545182,-90.052155,McDonald's,62223,IL
425,1023 N Lake St,Aurora,41.778876,-88.315713,McDonald's,60506,IL
426,188 Fox Valley Ctr,Aurora,41.759701,-88.208402,McDonald's,60504,IL
427,2250 US Highway 23 S,Alpena,45.044076,-83.456928,Arby's,49707,MI
428,1001 S State Ave,Alpena,45.05034,-83.445,Dairy Queen,49707,MI
429,3000 Maplewood Dr,Sulphur,30.227514,-93.343155,Pizza Hut,70663,LA
430,1402 SE 3rd St,Aledo,41.199464,-90.733615,McDonald's,61231,IL
431,500 E Algonquin Rd,Algonquin,42.163979,-88.285165,McDonald's,60102,IL
432,125 S Randall Rd,Algonquin,42.173932,-88.335286,McDonald's,60102,IL
433,202 S Loop 336 W,Conroe,30.338972,-95.452562,Taco Cabana,77304,TX
434,148 Caldwell Blvd,Nampa,43.587291,-116.575061,McDonald's,83651,ID
435,6464 Siegen Ln,Baton Rouge,30.39099,-91.06156,Arby's,70809,LA
436,178 S Eagle Rd,Eagle,43.693428,-116.353552,McDonald's,83616,ID
437,1335 S Washington Ave,Emmett,43.863452,-116.500085,McDonald's,83617,ID
438,1750 Rostraver Rd,Belle Vernon,40.174915,-79.806673,Subway,15012,PA
439,2693 Brodhead Rd,Aliquippa,40.588694,-80.260898,Subway,15001,PA
440,2900 Wendell Blvd,Wendell,35.792697,-78.37903,McDonald's,27591,NC
441,2900 W 5th St,Lumberton,34.62292,-79.047438,McDonald's,28358,NC
442,44204 10th St W,Lancaster,34.686106,-118.146797,Round Table Pizza,93534,CA
443,44836 10th St W,Lancaster,34.698297,-118.147471,Pizza Hut,93534,CA
444,3820 Lamar Ave,Paris,33.66189,-95.506573,Chicken Express,75462,TX
445,5100 Davis Blvd,North Richland Hills,32.840958,-97.21383,Chicken Express,76180,TX
446,904 W Eldorado Pkwy,Little Elm,33.154826,-96.946861,Chicken Express,75068,TX
447,4704 4th St,Lubbock,33.59233,-101.914511,Chicken Express,79416,TX
448,791 Keller Pkwy,Keller,32.934361,-97.236057,Chicken Express,76248,TX
449,305 N Rice St,Hamilton,31.721935,-98.118673,Chicken Express,76531,TX
450,1108 N Grand Ave,Gainesville,33.636432,-97.133305,Chicken Express,76240,TX
451,1451 E Main St,Eastland,32.401465,-98.791001,Chicken Express,76448,TX
452,180 Pioneer Trl,Chaska,44.830225,-93.601813,Culver's,55318,MN
453,180 Pioneer Trl,Chaska,44.830225,-93.601813,Culver's,55318,MN
454,1615 County Road 42 W,Burnsville,44.745654,-93.300905,Jimmy John's,55306,MN
455,595 E Beasley Rd,Jackson,32.385437,-90.147307,McDonald's,39206,MS
456,970 Cedar Lake Rd,Biloxi,30.446349,-88.934148,McDonald's,39532,MS
457,970 Cedar Lake Rd,Biloxi,30.446349,-88.934148,McDonald's,39532,MS
458,9505 South Blvd,Charlotte,35.108263,-80.881511,McDonald's,28273,NC
459,937 Alabama St,Columbus,33.493277,-88.363825,McDonald's,39702,MS
460,930 Mall Loop Rd,High Point,35.989293,-80.002751,McDonald's,27262,NC
461,2707 Bridge Ave,Albert Lea,43.684267,-93.359575,Arby's,56007,MN
462,8305 Creedmoor Rd,Raleigh,35.900308,-78.681365,McDonald's,27613,NC
463,905 Louisiana Ave,Libby,48.387043,-115.552063,McDonald's,59923,MT
464,905 Louisiana Ave,Libby,48.387043,-115.552063,McDonald's,59923,MT
465,310 N Samish Way,Bellingham,48.739136,-122.469467,Boomer's Drive-In,98225,WA
466,310 N Samish Way,Bellingham,48.739136,-122.469467,Boomer's Drive-In,98225,WA
467,6724 Highway 63,Moss Point,30.438931,-88.526545,McDonald's,39563,MS
468,812 Winston Rd,Lexington,35.837287,-80.253557,McDonald's,27295,NC
469,840 S Main St,Kernersville,36.110972,-80.089276,McDonald's,27284,NC
470,822 Wheat Dr,Bozeman,45.698929,-111.046744,McDonald's,59715,MT
471,822 Wheat Dr,Bozeman,45.698929,-111.046744,McDonald's,59715,MT
472,717 Conover Blvd W,Conover,35.695895,-81.232175,McDonald's,28613,NC
473,720 E Broadway St,Missoula,46.869446,-113.985036,McDonald's,59802,MT
474,710 N Davis Ave,Cleveland,33.759524,-90.715742,McDonald's,38732,MS
475,710 N Davis Ave,Cleveland,33.759524,-90.715742,McDonald's,38732,MS
476,692 Beach Blvd,Biloxi,30.39304,-88.884899,McDonald's,39530,MS
477,65 Goodman Rd W,Southaven,34.962709,-89.990486,McDonald's,38671,MS
478,65 Goodman Rd W,Southaven,34.962709,-89.990486,McDonald's,38671,MS
479,706 College Rd,Greensboro,36.088625,-79.887872,McDonald's,27410,NC
480,701 Main St,Scotland Neck,36.126193,-77.423143,McDonald's,27874,NC
481,701 Main St,Scotland Neck,36.126193,-77.423143,McDonald's,27874,NC
482,6779 Raeford Rd,Fayetteville,35.03713,-79.006832,McDonald's,28304,NC
483,6495 Us Highway 93 S,Whitefish,48.396123,-114.334756,McDonald's,59937,MT
484,6225 W Sugar Creek Rd,Charlotte,35.333437,-80.798965,McDonald's,28269,NC
485,6301 Albemarle Rd,Charlotte,35.203199,-80.73825,McDonald's,28212,NC
486,601 Jake Alexander Blvd W,Salisbury,35.661995,-80.500358,McDonald's,28147,NC
487,5701 Inman Rd,Greensboro,36.126014,-79.906582,McDonald's,27410,NC
488,5800 E Wt Harris Blvd,Charlotte,35.236497,-80.735822,McDonald's,28215,NC
489,5800 E Wt Harris Blvd,Charlotte,35.236497,-80.735822,McDonald's,28215,NC
490,610 Great Mall Dr,Milpitas,37.419405,-121.897491,Hot Dog on a Stick,95035,CA
491,197 Town Ctr E,Santa Maria,34.952117,-120.433482,Hot Dog on a Stick,93454,CA
492,1689 Arden Way,Sacramento,38.599885,-121.427442,Hot Dog on a Stick,95815,CA
493,7602 13th Ave,Brooklyn,40.619683,-74.008071,Dunkin' Donuts,11228,NY
494,56 Court St,Brooklyn,40.692187,-73.991162,Dunkin' Donuts,11201,NY
495,401 N Main St,Lexington,35.826728,-80.249726,Arby's,27292,NC
496,1432 Cotton Grove Rd,Lexington,35.786441,-80.261414,Burger King,27292,NC
497,401 Lincoln Hwy,Fairview Heights,38.592706,-89.97913,Burger King,62208,IL
498,100 Plaza Sq,Park Hills,37.838741,-90.487971,Hardee's,63601,MO
499,1309 Fulton St,Brooklyn,40.680355,-73.948909,Dunkin' Donuts,11216,NY
500,4115 3rd Ave,Bronx,40.844458,-73.89729,Dunkin' Donuts,10457,NY
501,3732 E Tremont Ave,Bronx,40.826478,-73.821994,Dunkin' Donuts,10465,NY
502,1500 S Main St,Lexington,35.808933,-80.27141,Christo's Original,27292,NC
503,7197 Charles St,Rockford,42.242137,-88.976027,Burger King,61112,IL
504,100 Thomas Rd,West Monroe,32.517245,-92.157261,Burger King,71291,LA
505,10440 Highland Rd,Hartland,42.633792,-83.745291,Taco Bell,48353,MI
506,1138 E State St,Rockford,42.266918,-89.078393,Burger King,61104,IL
507,421 N 36th St,Quincy,39.935583,-91.358298,Burger King,62301,IL
508,4121 Sauk Trl,Richton Park,41.483933,-87.716547,Burger King,60471,IL
509,600 S Newport Rd,Pontiac,40.873382,-88.662007,Burger King,61764,IL
510,600 S Newport Rd,Pontiac,40.873382,-88.662007,Burger King,61764,IL
511,10721 Jefferson Ave,Newport News,37.051114,-76.460806,Burger King,23601,VA
512,2901 Court St,Pekin,40.551094,-89.608403,Burger King,61554,IL
513,2408 Stringtown Rd,Grove City,39.881314,-83.067606,Taco Bell,43123,OH
514,1 Marquette Ave,Oglesby,41.293679,-89.071461,Burger King,61348,IL
515,1 Marquette Ave,Oglesby,41.293679,-89.071461,Burger King,61348,IL
516,1717 Grass Valley Hwy,Auburn,38.927033,-121.087568,Taco Bell,95603,CA
517,370 M St,Crescent City,41.755062,-124.193834,Taco Bell,95531,CA
518,2050 W Main St,Turlock,37.492303,-120.872609,Taco Bell,95380,CA
519,1120 W Washington St,Marquette,46.545916,-87.420006,Hardee's,49855,MI
520,2700 Geer Rd,Turlock,37.517764,-120.84839,Taco Bell,95382,CA
521,1301 S Salisbury Blvd,Salisbury,38.342966,-75.604458,Hardee's,21801,MD
522,1680 Hilliard Rome Rd,Hilliard,39.985085,-83.150784,Taco Bell,43026,OH
523,718 Nursery Rd,Linthicum Heights,39.224397,-76.659193,Hardee's,21090,MD
524,4652 Cemetery Rd,Hilliard,40.031912,-83.141324,Taco Bell,43026,OH
525,4601 Broadway St,Mount Vernon,38.313427,-88.945891,Burger King,62864,IL
526,800 Woods Rd,Cambridge,38.557459,-76.060385,Hardee's,21613,MD
527,1410 Main St,Hamilton,39.423262,-84.593293,Taco Bell,45013,OH
528,730 N Walnut St,Mount Carmel,38.412503,-87.766489,Burger King,62863,IL
529,294 S Hamilton Rd,Columbus,39.969056,-82.875638,Taco Bell,43230,OH
530,1385 Douglas Rd,Montgomery,41.726724,-88.319467,Burger King,60538,IL
531,1385 Douglas Rd,Montgomery,41.726724,-88.319467,Burger King,60538,IL
532,1130 N Main St,Monmouth,40.922304,-90.648003,Burger King,61462,IL
533,1130 N Main St,Monmouth,40.922304,-90.648003,Burger King,61462,IL
534,449 W Butler Ave,Chalfont,40.270347,-75.223726,Subway,18914,PA
535,4040 38th Ave,Moline,41.472174,-90.477646,Burger King,61265,IL
536,1935 N Mannheim Rd,Melrose Park,41.908625,-87.883706,Burger King,60160,IL
537,3013 Salem Ave,Dayton,39.789566,-84.238902,Taco Bell,45406,OH
538,2509 S Smithville Rd,Dayton,39.73069,-84.141681,Taco Bell,45420,OH
539,47 Woodman Dr,Dayton,39.768447,-84.123579,Taco Bell,45431,OH
540,1 Airport Blvd,Orlando,28.442538,-81.307234,Carvel,32827,FL
541,3060 Kettering Blvd,Dayton,39.706096,-84.202668,Taco Bell,45439,OH
542,1094 N Main St,East Peoria,40.67705,-89.56172,Burger King,61611,IL
543,250 W Washington St,East Peoria,40.66816,-89.58274,Chick-Fil-A,61611,IL
544,8440 N High St,Columbus,40.135435,-83.016861,Taco Bell,43235,OH
545,3834 Morse Rd,Columbus,40.058393,-82.917559,Taco Bell,43219,OH
546,4770 Sawmill Rd,Columbus,40.066295,-83.092686,Taco Bell,43235,OH
547,630 Machesney Rd,Machesney Park,42.313288,-89.054244,Burger King,61115,IL
548,1701 E Jackson St,Macomb,40.458596,-90.648064,Burger King,61455,IL
549,500 Terry Rich Blvd,Saint Clair,40.727488,-76.190098,Subway,17970,PA
550,366 Center Ave,Schuylkill Haven,40.637935,-76.171635,Subway,17972,PA
551,6 W Main St,Bloomsburg,41.003082,-76.456548,Subway,17815,PA
552,149 N 3rd St,Columbia,40.033798,-76.504435,Subway,17512,PA
553,2350 N Reading Rd,Denver,40.228059,-76.089173,Subway,17517,PA
554,439 S Schuyler Ave,Kankakee,41.115978,-87.864762,Burger King,60901,IL
555,3130 Plainfield Rd,Joliet,41.581105,-88.163626,Burger King,60435,IL
556,620 Lincoln Way Ste 5,Ames,42.02241,-93.60338,Pizza Hut,50010,IA
557,5300 Grand Ave,Gurnee,42.377669,-87.934268,Burger King,60031,IL
558,1834 Waukegan Rd,Glenview,42.088318,-87.798584,Burger King,60025,IL
559,3406 Nameoki Rd,Granite City,38.72506,-90.12272,Burger King,62040,IL
560,5100 W Cermak Rd,Cicero,41.851507,-87.751952,Burger King,60804,IL
561,7707 E Colonial Dr,Orlando,28.568433,-81.283031,Dunkin' Donuts,32807,FL
562,6215 S Orange Ave,Orlando,28.469912,-81.368152,Dunkin' Donuts,32809,FL
563,12236 S Apopka Vineland Rd,Orlando,28.387037,-81.506447,Dunkin' Donuts,32836,FL
564,7536 N Milwaukee Ave,Chicago,42.01803,-87.80717,Chicken Inn,60631,IL
565,7501 Bird Rd,Miami,25.733104,-80.316348,Dunkin' Donuts,33155,FL
566,10754 SW 24th St,Miami,25.746581,-80.369852,Dunkin' Donuts,33165,FL
567,2000 Sycamore Rd,DeKalb,41.948497,-88.729428,Arby's,60115,IL
568,3200 Chestnut St,Philadelphia,39.95343,-75.188171,Shake Shack,19104,PA
569,1281 Hyde Park Ave,Hyde Park,42.25521,-71.124229,Subway,2136,MA
570,1105 Massachusetts Ave,Cambridge,42.370628,-71.113627,Subway,2138,MA
571,107 Main St,Maynard,42.431817,-71.455051,Subway,1754,MA
572,204 N Canal Blvd,Thibodaux,29.800178,-90.817667,Quiznos Sub,70301,LA
573,1900 W Slauson Ave,Los Angeles,33.989111,-118.31236,McDonald's,90047,CA
574,18850 Soledad Canyon Rd,Canyon Country,34.415365,-118.464489,McDonald's,91351,CA
575,9550 Main St,Woodstock,34.110167,-84.51781,Subway,30188,GA
576,1142 E Highway 193,Layton,41.101724,-111.945057,Subway,84040,UT
577,1852 Manhattan Beach Blvd,Manhattan Beach,33.887088,-118.379032,McDonald's,90266,CA
578,1821 Motel Dr,Merced,37.288978,-120.454784,McDonald's,95341,CA
579,9229 S Harlem Ave,Bridgeview,41.723814,-87.798059,Culver's,60455,IL
580,1800 S Western Ave,Los Angeles,34.041633,-118.308538,McDonald's,90006,CA
581,1800 Prescott Rd,Modesto,37.670921,-121.031266,McDonald's,95350,CA
582,17455 Central Ave,Carson,33.872499,-118.249899,McDonald's,90746,CA
583,1725 E El Monte Way,Dinuba,36.545447,-119.376746,McDonald's,93618,CA
584,1721 E Bayshore Rd,Palo Alto,37.460186,-122.137635,McDonald's,94303,CA
585,1721 Howe Ave,Sacramento,38.596735,-121.415696,McDonald's,95825,CA
586,1700 W Capitol Ave,West Sacramento,38.580839,-121.531005,McDonald's,95691,CA
587,170 Lincoln Rd E,Vallejo,38.083895,-122.232565,McDonald's,94591,CA
588,1634 W Glenoaks Blvd,Glendale,34.170497,-118.289434,McDonald's,91201,CA
589,15950 Los Serranos Country Club Dr,Chino Hills,33.964895,-117.697501,McDonald's,91709,CA
590,1570 Sycamore Ave,Hercules,38.00878,-122.271288,McDonald's,94547,CA
591,1520 W Valley Blvd,Alhambra,34.077272,-118.13938,McDonald's,91803,CA
592,1526 W Edinger Ave,Santa Ana,33.726842,-117.889116,McDonald's,92704,CA
593,1516 Canyon Del Rey Blvd,Seaside,36.607914,-121.855982,McDonald's,93955,CA
594,1516 Canyon Del Rey Blvd,Seaside,36.607914,-121.855982,McDonald's,93955,CA
595,7199 Mission St,Daly City,37.69382,-122.464558,KFC - Kentucky Fried Chicken,94014,CA
596,1500 E Main St,Woodland,38.676763,-121.750518,McDonald's,95776,CA
597,1459 Main St,Watsonville,36.916716,-121.775824,McDonald's,95076,CA
598,9345 Parkway E,Birmingham,33.590333,-86.697132,Chick-fil-A,35215,AL
599,1005 Foxcroft Ave,Martinsburg,39.446673,-77.986674,Chick-fil-A,25401,WV
600,1300 N Eisenhower Dr,Beckley,37.802793,-81.181533,Chick-fil-A,25801,WV
601,5003a Victory Blvd,Yorktown,37.115608,-76.468184,Chick-fil-A,23693,VA
602,6732 Mooretown Rd,Williamsburg,37.33953,-76.738285,Chick-fil-A,23188,VA
603,5409 Indian River Rd,Virginia Beach,36.798702,-76.178946,Chick-fil-A,23464,VA
604,4802 Valley View Blvd NW,Roanoke,37.308619,-79.962426,Chick-fil-A,24012,VA
605,4802 Valley View Blvd NW,Roanoke,37.308619,-79.962426,Chick-fil-A,24012,VA
606,4374 Electric Rd,Roanoke,37.228457,-79.977693,Chick-fil-A,24018,VA
607,9100 W Broad St,Henrico,37.636558,-77.549903,Chick-fil-A,23294,VA
608,324 S Azusa Ave,Azusa,34.117576,-117.907269,In-N-Out Burger,91702,CA
609,13850 Francisquito Ave,Baldwin Park,34.068261,-117.973647,In-N-Out Burger,91706,CA
610,2821 Lenwood Rd,Barstow,34.868082,-117.115929,In-N-Out Burger,92311,CA
611,130 Grass Valley Hwy,Auburn,38.90162,-121.074773,In-N-Out Burger,95603,CA
612,1205 N Military Hwy,Norfolk,36.864964,-76.210719,Chick-fil-A,23502,VA
613,2901 Candlers Mountain Rd,Lynchburg,37.36773,-79.175586,Chick-fil-A,24502,VA
